Date,Close,High,Low,Open,Volume,symbol
2015-01-02,0.48306548595428467,0.4866651048930358,0.4753863370276169,0.48306548595428467,113680000,NVDA
2015-01-05,0.47490647435188293,0.48450541206616693,0.47274673124554756,0.4830655642572729,197952000,NVDA
2015-01-06,0.4605080783367157,0.4761063045401471,0.4600281386364724,0.4756263648399038,197764000,NVDA
2015-01-07,0.4593082070350647,0.4679472359217371,0.45786835935161824,0.4638676770209732,321808000,NVDA
2015-01-08,0.47658631205558777,0.47946600788081734,0.4643476906193853,0.464587674807157,283780000,NVDA
2015-01-09,0.478505939245224,0.4821055578194442,0.4717866989183432,0.4782659837449414,209540000,NVDA
2015-01-12,0.4725067615509033,0.47994592777975453,0.4681872465988932,0.4797059436019181,190732000,NVDA
2015-01-13,0.47178685665130615,0.48570528156599174,0.4684272496681441,0.47610637177751997,236720000,NVDA
2015-01-14,0.47370657324790955,0.4751464209429257,0.4655475125948273,0.4667473761383396,155260000,NVDA
2015-01-15,0.47034701704978943,0.47994592642402795,0.4701070328726309,0.4770662593331577,188932000,NVDA
2015-01-16,0.4789860248565674,0.4794659645817612,0.4681872237011776,0.46962707148376426,181512000,NVDA
2015-01-20,0.48042598366737366,0.4849854264139218,0.4744266355914611,0.4823457430118125,140308000,NVDA
2015-01-21,0.48714515566825867,0.4883450480633372,0.4744265937933229,0.4777862295641223,144780000,NVDA
2015-01-22,0.49554404616355896,0.49698389361559203,0.48306544453126843,0.4881048533993871,159712000,NVDA
2015-01-23,0.49698418378829956,0.4979440635787648,0.4919447147638037,0.4960242467838038,120416000,NVDA
2015-01-26,0.4948241412639618,0.49722386803731955,0.4917044907371968,0.4948241412639618,133240000,NVDA
2015-01-27,0.471066951751709,0.4876250879653046,0.47010704362811967,0.48714511960000645,357948000,NVDA
2015-01-28,0.46338769793510437,0.47874596702721095,0.46314771380593056,0.47682617981482256,272728000,NVDA
2015-01-29,0.4746664762496948,0.47730615885342964,0.4614679488030085,0.46362772032279487,235340000,NVDA
2015-01-30,0.46074801683425903,0.47682621074999537,0.4600281216140342,0.4713068328839219,298200000,NVDA
2015-02-02,0.4708269238471985,0.4727467113090949,0.4545087733315856,0.46362774232034026,259604000,NVDA
2015-02-03,0.4825856387615204,0.48306560714510166,0.4717868650570889,0.47418659254696255,183468000,NVDA
2015-02-04,0.48378559947013855,0.48930497919811256,0.47970603927532374,0.4811459160225074,181516000,NVDA
2015-02-05,0.49170464277267456,0.491944598360005,0.48378553625059983,0.48426544742526073,140448000,NVDA
2015-02-06,0.4895448088645935,0.49698400327014935,0.48738503721001186,0.4912246121912649,210524000,NVDA
2015-02-09,0.4890649616718292,0.4905047524157222,0.483545582642518,0.4866652341466512,273944000,NVDA
2015-02-10,0.5027434229850769,0.5029833785830027,0.4873851204374325,0.48954489246082367,226204000,NVDA
2015-02-11,0.4993836581707001,0.5039430991625948,0.49602399478982834,0.5039430991625948,320832000,NVDA
2015-02-12,0.5351396799087524,0.5399391343032158,0.5248208472392553,0.5279404983170574,676904000,NVDA
2015-02-13,0.5353797078132629,0.536099631791121,0.5257807977271793,0.533939859857547,310084000,NVDA
2015-02-17,0.537059485912323,0.5396992261107434,0.5310601959997614,0.534419802927917,203340000,NVDA
2015-02-18,0.5308201313018799,0.5372994461620346,0.5298602518754155,0.5363395095215614,170948000,NVDA
2015-02-19,0.5322597622871399,0.5384990618392329,0.5298600360912568,0.5375391828036769,169432000,NVDA
2015-02-20,0.5360996127128601,0.5363395682922677,0.5279405508728503,0.5317801262134476,157752000,NVDA
2015-02-23,0.5317801237106323,0.535859654611437,0.5291403834935121,0.535859654611437,125008000,NVDA
2015-02-24,0.5374411344528198,0.5374411344528198,0.5290097771470723,0.5338277120173035,149356000,NVDA
2015-02-25,0.5333457589149475,0.5376819336478288,0.5309367920970021,0.535272909395584,123820000,NVDA
2015-02-26,0.5347912907600403,0.537922954188186,0.5304551148898472,0.5338277152669911,152864000,NVDA
