Date,Close,High,Low,Open,Volume,symbol
2015-01-02,24.288583755493164,24.75733822078495,23.848709278537115,24.746229620306494,212818400,AAPL
2015-01-05,23.604339599609375,24.137520315434564,23.417727281284684,24.057543123314048,257142000,AAPL
2015-01-06,23.606552124023438,23.86647704595982,23.24443284626176,23.668756205006424,263188400,AAPL
2015-01-07,23.937572479248047,24.037543101651647,23.70430543372708,23.8153846563686,160423600,AAPL
2015-01-08,24.857303619384766,24.915065278846953,24.148617770201092,24.26636314774089,237458000,AAPL
2015-01-09,24.88396453857422,25.1594404985909,24.48407871360307,25.03058821110751,214798000,AAPL
2015-01-12,24.27081298828125,25.021708011060305,24.170842354175225,25.01504352811119,198603200,AAPL
2015-01-13,24.486305236816406,25.059474458800445,24.195278202485493,24.755116764583843,268367600,AAPL
2015-01-14,24.39299774169922,24.546285914954115,24.104191087561126,24.224156850283055,195826400,AAPL
2015-01-15,23.730958938598633,24.450751641144272,23.695414477883954,24.437422680243017,240056000,AAPL
2015-01-16,23.546571731567383,23.899804519790266,23.371066366906675,23.777616704224478,314053200,AAPL
2015-01-20,24.15306854248047,24.20860815863042,23.659876479879365,23.95756800887451,199599600,AAPL
2015-01-21,24.337453842163086,24.672911811933083,24.05308966122845,24.204157443782993,194303600,AAPL
2015-01-22,24.97060775756836,24.986158779800352,24.37522310007527,24.495188855122496,215185600,AAPL
2015-01-23,25.09946060180664,25.270521850097733,24.77732985576787,24.9483927989933,185859200,AAPL
2015-01-26,25.126117706298828,25.406037798361062,25.059471195287816,25.268298963710123,222460000,AAPL
2015-01-27,24.246370315551758,24.988380334784807,24.22193275326079,24.975049676758836,382274800,AAPL
2015-01-28,25.617090225219727,26.241356619791915,25.617090225219727,26.13249775937213,585908400,AAPL
2015-01-29,26.414640426635742,26.47906658146117,25.672630311520884,25.841471210548402,337745600,AAPL
2015-01-30,26.028085708618164,26.659014914697433,25.95921543419972,26.30356172148837,334982000,AAPL
2015-02-02,26.354658126831055,26.474623901478232,25.788155057309723,26.225807505114823,250956400,AAPL
2015-02-03,26.359092712402344,26.456841249221903,26.128047788670173,26.32576861567419,207662800,AAPL
2015-02-04,26.561260223388672,26.772311739909934,26.283562197650888,26.325772839941987,280598800,AAPL
2015-02-05,26.75084114074707,26.81552154981854,26.596946315658972,26.768682662651635,168984800,AAPL
2015-02-06,26.52557373046875,26.819980096729665,26.418516096545073,26.76868125718588,174826400,AAPL
2015-02-09,26.701770782470703,26.7285339137895,26.4140552094305,26.4408200423726,155559200,AAPL
2015-02-10,27.214754104614258,27.243749769386245,26.79991020192898,26.802139328739504,248034000,AAPL
2015-02-11,27.852632522583008,27.861554133931936,27.32180940949719,27.38202815907323,294247200,AAPL
2015-02-12,28.205032348632812,28.432529214905024,28.00653114859303,28.11581792463633,297898000,AAPL
2015-02-13,28.343311309814453,28.387917665522387,28.024370931794863,28.387917665522387,217088800,AAPL
2015-02-17,28.510589599609375,28.744777236769618,28.307626753854027,28.434756747894973,252609600,AAPL
2015-02-18,28.709089279174805,28.72247084575238,28.425833641377697,28.465980042733847,179566800,AAPL
2015-02-19,28.648866653442383,28.778227459292257,28.622103522317094,28.655557436223706,149449600,AAPL
2015-02-20,28.883052825927734,28.883052825927734,28.55965252898941,28.686780798766748,195793600,AAPL
2015-02-23,29.663686752319336,29.663686752319336,28.918749871709704,28.99904269378574,283896400,AAPL
2015-02-24,29.478559494018555,29.79750157285755,29.255524312794314,29.650297536470323,276912400,AAPL
2015-02-25,28.72469711303711,29.35142877908934,28.5819547450075,29.34250546676133,298846800,AAPL
2015-02-26,29.088247299194336,29.188612447930158,28.238483821586108,28.724698872604694,365150000,AAPL
2015-02-27,28.651103973388672,29.121708392752836,28.602035955957554,28.994576692159352,248059200,AAPL
2015-03-02,28.791610717773438,29.057023127860493,28.61541442209414,28.827297163536542,192386800,AAPL
2015-03-03,28.851829528808594,28.887515972542232,28.568573911948544,28.762616822721085,151265200,AAPL
2015-03-04,28.668941497802734,28.8964383419141,28.619876887550163,28.79384406150389,126665200,AAPL
2015-03-05,28.193883895874023,28.715785510904464,28.048910657824322,28.677869930658407,226068400,AAPL
2015-03-06,28.236251831054688,28.854058495568886,28.1604206909755,28.63771411109559,291368400,AAPL
2015-03-09,28.356691360473633,28.898668592933195,27.892777798765373,28.53958013169779,354114000,AAPL
2015-03-10,27.770111083984375,28.374536225114486,27.61175630840771,28.19387827158483,275426400,AAPL
2015-03-11,27.263824462890625,27.82810328991539,27.23483049725104,27.82364333428763,275756000,AAPL
2015-03-12,27.756731033325195,27.85709789818275,27.127771813054192,27.279435822987377,193450800,AAPL
2015-03-13,27.564918518066406,27.96861337203962,27.33965419967843,27.74557818039915,207309200,AAPL
2015-03-16,27.868247985839844,27.868247985839844,27.404336055974127,27.629600386252577,143497200,AAPL
2015-03-17,28.33439064025879,28.396840220975246,28.024371863399615,28.080130660699805,204092400,AAPL
2015-03-18,28.653331756591797,28.807226585568305,28.184958187699582,28.3254697478802,261083600,AAPL
2015-03-19,28.43698501586914,28.827296574910484,28.414681838534307,28.715778986612957,183238000,AAPL
2015-03-20,28.08013343811035,28.63771976463974,27.915087858231676,28.604265844249458,274780400,AAPL
2015-03-23,28.3723087310791,28.515051128701085,28.218413892358317,28.352236379049575,150838800,AAPL
2015-03-24,28.256330490112305,28.557425973040104,28.227334824603673,28.376769704257562,131369200,AAPL
2015-03-25,27.518077850341797,28.285319357030684,27.518077850341797,28.222869783532424,206620800,AAPL
2015-03-26,27.709896087646484,27.852638496598882,27.344118452002995,27.379804905052964,190291600,AAPL
2015-03-27,27.489089965820312,27.812490343592277,27.41325881028015,27.783496378525207,158184800,AAPL
2015-03-30,28.184967041015625,28.191657826703494,27.65637285056137,27.667525294457178,188398800,AAPL
2015-03-31,27.752267837524414,28.211719769136778,27.73665544280817,28.122505355776788,168362400,AAPL
2015-04-01,27.712125778198242,27.906167030034535,27.455634937713125,27.839255784125836,162485600,AAPL
2015-04-02,27.950769424438477,28.00429739259133,27.698740276996347,27.886089016343043,128880400,AAPL
2015-04-06,28.40353012084961,28.439216566790897,27.72996461913009,27.761189408517016,148776000,AAPL
2015-04-07,28.104677200317383,28.575280093892626,28.0979864139175,28.468224108246087,140049200,AAPL
2015-04-08,28.013221740722656,28.191650587493417,27.87271017248661,28.06898054263557,149316800,AAPL
2015-04-09,28.227338790893555,28.231800448501907,27.80357320578548,28.06898397827312,129936000,AAPL
