Date,Close,High,Low,Open,Volume,symbol
2015-01-02,26.319652557373047,26.63028955632621,26.236648546281916,26.471241668562634,26480000,GOOGL
2015-01-05,25.818161010742188,26.242118740894544,25.73317190381085,26.200369306757477,41182000,GOOGL
2015-01-06,25.180980682373047,25.90513610197525,25.12680501490509,25.869848164587637,54456000,GOOGL
2015-01-07,25.10692596435547,25.422035593262404,25.032374217845263,25.395198026266346,46918000,GOOGL
2015-01-08,25.194400787353516,25.223723979259415,24.60344348196431,24.9260099687957,73054000,GOOGL
2015-01-09,24.886743545532227,25.278395658281294,24.783862107791496,25.25752094384373,42000000,GOOGL
2015-01-12,24.704837799072266,24.864877288979095,24.399170146859383,24.813187244987507,57138000,GOOGL
2015-01-13,24.940425872802734,25.278399111176164,24.714779848396894,24.978696187832455,60958000,GOOGL
2015-01-14,25.145692825317383,25.261499153763364,24.759510572378304,24.87183588545056,52800000,GOOGL
2015-01-15,25.050264358520508,25.335552126151523,24.950860142602874,25.292809204416468,51068000,GOOGL
2015-01-16,25.370840072631836,25.390222651428882,25.004535308260525,25.00751768099336,49658000,GOOGL
2015-01-20,25.34499740600586,25.626807966228583,25.31666770532199,25.485654313021946,46796000,GOOGL
2015-01-21,25.864383697509766,25.936948457508716,25.327602034408816,25.389729436380065,46356000,GOOGL
2015-01-22,26.704843521118164,26.78138415033857,25.93993207915503,25.994105856680786,56068000,GOOGL
2015-01-23,26.935955047607422,27.10792402229873,26.627803678424787,26.741124373098828,45966000,GOOGL
2015-01-26,26.676015853881836,26.91359135812491,26.44490184214473,26.91359135812491,30932000,GOOGL
2015-01-27,25.904144287109375,26.480189756218994,25.887742182762242,26.411600861656304,39148000,GOOGL
2015-01-28,25.468753814697266,26.127801352485623,25.464777949452312,26.093506907778544,35822000,GOOGL
2015-01-29,25.50851821899414,25.605933560902205,25.02392334445883,25.49211611461799,79018000,GOOGL
2015-01-30,26.717267990112305,26.99311380154083,25.754541650113016,25.795297589094854,121108000,GOOGL
2015-02-02,26.45136070251465,26.66507909622959,25.930484448100025,26.556727764954225,75378000,GOOGL
2015-02-03,26.506032943725586,26.712294455979038,26.18346647466434,26.33903333658887,47062000,GOOGL
2015-02-04,26.14818000793457,26.677504765135016,26.09499783194437,26.498080806395027,33896000,GOOGL
2015-02-05,26.333568572998047,26.376311495249855,26.12531627361833,26.23913371354462,33176000,GOOGL
2015-02-06,26.534862518310547,26.849972144460548,26.27492205624524,26.392218623200495,42938000,GOOGL
2015-02-09,26.306232452392578,26.534860825334594,26.220247965459656,26.394700670177787,30314000,GOOGL
2015-02-10,26.846986770629883,26.88873619867876,26.300763191012738,26.44887506974799,47430000,GOOGL
2015-02-11,26.739633560180664,26.935956378888594,26.64022933734429,26.82561805177601,38306000,GOOGL
2015-02-12,27.137746810913086,27.253551240524217,26.689932016323905,26.822138550104487,48590000,GOOGL
2015-02-13,27.39371109008789,27.462299983128396,27.167069695343425,27.212298245859824,47382000,GOOGL
2015-02-17,27.088043212890625,27.485161448493876,27.001065231871976,27.393710855873636,39174000,GOOGL
2015-02-18,26.970746994018555,27.21428723994535,26.816672253105715,27.02889852948983,31164000,GOOGL
2015-02-19,27.15961456298828,27.179992532315797,26.876313769086515,26.96180151183013,30834000,GOOGL
2015-02-20,26.928499221801758,27.21577586688383,26.74460265677397,27.21577586688383,38234000,GOOGL
2015-02-23,26.59052848815918,26.80424690619084,26.441423100131434,26.789336936181428,32906000,GOOGL
2015-02-24,26.77193832397461,26.809213244800034,26.391717067756336,26.41905327368009,28406000,GOOGL
2015-02-25,27.203350067138672,27.31468187169905,26.7401267163487,26.761500071812073,40836000,GOOGL
2015-02-26,27.797788619995117,27.839538052821574,27.092020335595315,27.12432779859998,54032000,GOOGL
2015-02-27,27.963790893554688,28.30126734782803,27.685459464962015,27.741125371485,68328000,GOOGL
2015-03-02,28.5795955657959,28.62780648561727,27.98963367865508,28.18098711950342,50406000,GOOGL
